"final_rate","final_name","final_date","final_reviews","final_portion","final_decision"
5,"Carrie B.","January 3, 2017","I bought this as a Christmas gift for my fiancé and we both love it!  It can play games such as Jeopardy & 20 questions, it can play music from a vast library on cue (mostly - some songs require a subscription but 90% of what we have asked it to play have worked.  We spent NYE taking turns requesting songs.  We have not yet hooked it up to a speaker.  The one that came with it is decent if you are in the same room but you would want something better if you were listening to music in a larger area.  I also purchased accessories such as lights that can be controlled through it.  I am sure we have only just explored the tip of the iceberg with it.  It was the best value for the money this season.",0.833333333333333,"positive"
5,"kbringe","March 26, 2017","My third Echo Dot!  I have a full-size Echo in the kitchen and a Dot in my bedroom.  I use it as an alarm clock, sleep sound machine and for music.  Gave one as a gift and keep another at our condo.  I love Alexa!  I never forget a thing with Alexa keeping my lists!",0.5,"netural"
5,"L. Holland","March 8, 2017","LOVE my new Dot!!  Here's some of what I've done so far:- get my ""daily briefing"" with my local news, weather, word of the day and things to try with Alexa- play Jeopardy- play 20 questions- play Akinator (guess the character)- play any song, album, artist, genre, mood I can think of (love the new Music Unlimited on Amazon!)- play relaxing music for my pets when I'm gone - just tell it to loop and it'll keep playing!- ask it for the tide tables for Seattle so I know when it's best to take my Newf to the beach :)- ask it how tall Vince Vaughn is, when does Spring start, how many days to Christmas - just about any random question I may have- add eggs, spinach, etc to my shopping list- schedule meetings for clients- add items to my to do list- set timers while cookingOK there's a helluva lot more but that should get some of you not sure you ""need"" one yet people convinced - you DO need one!  I've already sent one as a gift to a friend and convinced another to get one and they're as happy as I am as well.",0.857142857142857,"positive"
5,"Justin Kase","March 10, 2017","Amazingly simple to set up, and to use.Applications are endless, and sound is great either through built in speakers or via easy connection to Bluetooth speaker.Will probably buy more for different areas of the house.Thanks for the great product at a surprisingly great price.",1,"positive"
5,"Juan C","February 24, 2017","Love them!!! I purchased three when they went on sale. One for the kitchen, living room, and bedroom. They work very well, are small and easy to hide/blend in, and entertain the nieces and nephews well.I've never ordered anything using Echo, but we use the radio/sleep timer functions mostly, but also the weather reports and miscellaneous questions.For playing music and the radio, the speaker is pretty sufficient. I successfully paired it with a bluetooth speaker, but the problem is I'd have to either keep the speaker plugged into its own power 24/7, and/or manually turn the speaker on and off during use of the Echo. What solutions have others worked out for this issue?",0.75,"positive"
2,"busternc333","January 22, 2017","I thought it would be amazing, but it just turned out to be so so. My father had received a Google assistant for Christmas. I was amazed at its features and functions, so I got an echo.being that it was much cheaper. The functionality of the Echo Dot is nowhere near as amazing as it's google counterpart. It did not understand many of the questions that I asked it. A glorified weather reporter and kitchen timer was about the best I could get.",1,"positive"
5,"Thomas","March 29, 2017","We Love the Echo DOT.  We use it in the Bedroom every night listening to music before going to bed.  Also we use it to control the heat / AC and lighting across the house(s) - yes will control smart devices in multiple locations / states if on the same Alexa account.  Great Alarm clock / count down timer, etc. We have multiple Dots across the house and an Echo in the main rooms.",0.75,"positive"
5,"Amazon Customer","January 24, 2017","Seriously, we love having Alexa around! We don't need anything crazy out of the dot,  we mainly got it for weather, random questions, and music. But I've also been loving the timer for cooking, games, and overall knowledge. When we first got it, it didn't really have as many skills as 8 had hoped (I wanted her to tell the dogs to sit down) but she couldn't do it. I know more skills have been added since we bought this at christmas thst we'll have to try out. The whole reason I bought it was because we were in the market for a smart device, looked into the Google home, and ultimately night this because of its size and smart home features. I really want to buy more for each floor of our house!",0.833333333333333,"positive"
3,"Trippet","January 8, 2017","It's not  Quite the experience I thought it was going to be.  I wish I could dump Bing from the device altogether, but at current there is no option for using an alternative.As others have mentioned, direct searches are not a possibility.  Oftentimes direct questions don't work, either.  E.g., Echo, ""what is the most popular dog breed"" yielded a response of, ""I'm sorry, I don't understand the question.""  I didn't think that to be too unique, or obscure, a question.  I Did get the answer to ""who's the tallest man in the world?""I'll continue to use the cards to train the device.  Perhaps it will improve.  Especially if Amazon ditched Bing . . . .",0.5,"netural"
3,"Waterdancer99","January 12, 2017","But it's smaller and cheaper and seems to be a stand alone product. I wish my Echo and my Echo Dot worked together, but if you set an alarm on one, it doesn't set on the other one. If you ask for a flash briefing on one, you leave the room and the other one is not giving the flash briefing simultaneously. However, to do list, shopping list, and calendar are all connected (through the app, which is like a Cloud server). I wish it was an option to have Echo products throughout the home connect. If I could afford the regular Echo (again), I'd have it in each room because it has an amazing speaker. The Echo Dot is functional but not powerful. Perhaps on Prime Day, the Echo will again be on sale.",0.75,"positive"
5,"V","March 22, 2017","I love it so far. Everything you do not ""need"" in life. A game changer for when I am baking, and can listen to audio books, will be helpful in multi tasking over weekends",1,"positive"
5,"Jason","March 20, 2017","It works like it should just dont use it very much",1,"positive"
5,"Jim D. Lowe","March 27, 2017","Works well! I don't know what I would do without Alexa!",1,"positive"
5,"John LMan","March 24, 2017","Works very well. I have enjoyed learning how to use it.",1,"positive"
5,"William Swain","April 11, 2017","Excellent product one of the best investments I have ever made..",1,"positive"
5,"Ben Adams","March 22, 2017","It's like an Echo but you need a speaker for it. Works good.",1,"positive"
2,"Nicky","March 5, 2017","Thia item is good to play msic, check the weather and appointments. Aside from that any real questions you would look up online do not work. I hope they link it to firefox soon.",1,"positive"
5,"Amazon Customer","April 8, 2017","ever since i had got alexa ive been using her everyday but the only problem is she sometimes starts flashing red and i have to unplug alexa and plug her back in to fix the issue",0,"negative"
5,"Tumi","March 9, 2017","I love this device so much that I bought a second one.",1,"positive"
5,"MaryCJ","March 19, 2017","Christmas present for my brother-in-law.  He LOVES it!",1,"positive"
4,"Alexander Henry","March 2, 2017","the mic isn't as good as the larger one, or google home",1,"positive"
1,"Christa","March 7, 2017","Pos doesn't respond amazon echo dot is junk....",0,"negative"
5,"Roy","March 21, 2017","Enjoying mine so much!!  An outstanding product I give it 100 stars.",1,"positive"
5,"Chelli Ranstead","March 15, 2017","I love this!!! It can even read Kindle books for you!",1,"positive"
3,"Ms J B","February 6, 2017","Cannot  connect to wi-fi . Recipient having hard time with getting alexa to play songs.  Need better setup instructions.",0.5,"netural"
5,"Tom","April 10, 2017","The echo's little sister. It's great for the bedroom",1,"positive"
5,"Glenn H. Kogan","March 3, 2017","Wife and I am enjoying this product.  Love the music.",1,"positive"
3,"Robert K.","January 24, 2017","don't like all the programming. I caved and purchased the more expensive Alexa",0.5,"netural"
2,"Leftcoaster","March 31, 2017","This is a really stupid product. It cannot be wifi connected if you use a Samsung Received as a gift. It's going in the rubbish.",0,"negative"
5,"John Bickel","March 29, 2017","Love my dot looking forward to expanding its' skills to include some home automation.",1,"positive"
2,"BTO","March 2, 2017","I've had this Echo Dot for just over three months and it worked fine.  The other day, I came home from work and it's in search mode like it's looking for my WiFi signal.  I checked the WiFi router and everything was working fine. I could connect my tablet, laptop and phone so I knew it was working.  Unplugged it, plugged it back in...same result.  Looked up how to factory reset by holding down two buttons...that didn't work.  Checked to see if I could return it...that expired 30 days ago.  One of the first items from Amazon I am very disappointed in.",0.75,"positive"
2,"Lee H","April 5, 2017","This seems more like a novelty item at this time.  Not alot functionality and not many answers to very simple questions.  Hopefully, it will get better.  Not impressed at this time.",1,"positive"
5,"tony law","November 1, 2016","I love it!!! Working on setting up new apps. The little speaker is not bad but will be adding a better one. Great price and takes up very little room.",0.75,"positive"
5,"Akila7","April 4, 2017","Love this for my classroom. Cannot wait to use it!!",1,"positive"
5,"Wendy Gleason","March 17, 2017","Talk to it all the time!  We mostly use if for music but also weather and it is just fun. Plays 21 questions, sings songs.",1,"positive"
5,"Beth Croes","January 5, 2017","I love my echo dot, I have told all my friends to buy one.",1,"positive"
5,"Alex-and-Ireland's- mom","March 24, 2017","We got our echo dot today. I know my son will love it for his bday.",1,"positive"
1,"jorge","March 13, 2017","Use echo dot only for a week and it is broken, not working properly",0.5,"netural"
5,"Letitia","April 8, 2017","Love love this Echo. Lots of Skill Cards to choose from. We use it for kids homework, music, news, recipes, etc. One is not enough to have in your home.",1,"positive"
5,"John","March 14, 2017","Very happy and pleased with this purchase. Love my Dot!",1,"positive"
1,"F. Dailey","March 4, 2017","Stopped working after a couple of months. Of course since I bought it during the Xmas period hey will not take it back. Beware!",0,"negative"
1,"Juan Ochoa","March 30, 2017","not as accuratemany questions not answered accurately or simply doesn't seem to have the answer.",1,"positive"
5,"Brett campbell","March 15, 2017","dont put near a tv cant hear you as well as they say does everything",1,"positive"
5,"WT FTM","March 17, 2017","Contrary to what people say speaker is loud enough",0.5,"netural"
5,"DMill","April 3, 2017","Bought for Sister and brother in law. They love it",1,"positive"
3,"Stanley","March 30, 2017","I like it, but nothing more than you could get from you phone",1,"positive"
5,"Jeremy Ellis","March 20, 2017","This was a gift for my father-in-law and he really loves to.",1,"positive"
5,"Alisha","January 5, 2017","After seeing the full-sized Echo in action at a friend's party, I came home and ordered the Dot that night. I have a nice speaker that's been sitting largely unused for over a year, but since we got the Dot, it's been used almost daily! My husband doesn't usually take to ""smart home"" tech, but he's actually using it more than I do. It's definitely worth it, and we've talked it up to all of our guests over the winter holidays.",1,"positive"
5,"VLV","December 21, 2016","I purchased the Amazon Echo when it was first released and absolutely loved it.  I used it daily for things such as traffic reports for my daily commute, weather, sports schedules and results/scores, an alarm, various questions (i.e. What year did Lucile Ball die?), playing music, etc.  I live in a condo and couldn't convince myself to buy an additional Echo for my living room and/or office so when the Echo Dot came out, I thought PERFECT.  Now I have the Echo and 2 dots so I can always have access to Alexa regardless of what room I am in.  I connected 1 Dot to my speaker system and it worked great.  Absolutely love the Echo and the Dot and have yet to find any cons with either!",0.625,"positive"
3,"A Covington","February 11, 2017","I got a dot for a Christmas present and I really liked it. It had some minor glitches but I figured it would in time work its self out. Pros: it plays music very well. Its great for the weather. It can answer most questions if you word them in the correct way. Cons: It talks on its own, most of the time when its completely quiet in the room its in. It sometimes will start to answer a question and then stop half way through. If questions aren't worded just the right way it can't answer them or sometimes you have to ask multiple times to get an answer. I think there are still some bugs that need to be addressed. It is a neat electronic gadget it  just needs some fine tuning still.",0.769230769230769,"positive"
5,"frankp","November 4, 2016","The skill ""ask my buddy "" sold me on getting this device.  Family member that can not dial the phone needed some way to make contact with other family members if they were in trouble and this skill provides that.  In the process of learning what else it can do and really enjoying the experience.  The best bargain in the tech business.  The unit sets up and works as advertised I have only had it for a short time but looking forward to new skills,",0.857142857142857,"positive"
2,"Ceebee","February 14, 2017","The speaker is awful. I can't hear the thing if I'm in the shower even if thing is immediately next to the tub. I can't hear anything but a muffled sound (the Echo's speaker is better).  It's next to useless for any kind of internet search, I asked for a specific crab cake recipe and it ""couldn't find the answer to that question."" More often than not, the thing cannot find an answer to my basic, generic questions. Also, consider buying a battery so that the device can become portable (as long as you're connected to with-fi). I'm not returning this b/ c it's not that expensive and don't want to go through the hassle. A friend said Google Home was a better choice for her.",0.428571428571429,"negative"
5,"Les Patton Jr","January 30, 2017","I love Alexa! It's fun to ask her questions and get her to play music. I do suggest having a Prime membership, then in increases your library of music. Please bear in mind that this is only as good as the information and skill sets you give it. And I wish I didn't have to ask it to open a skill before using it. (* not everything requires a skill activated). I think to that this can help a disabled person with it features to turn lights on and off etc. And when you get a song stuck in your head and you ask it to play a song that's kind of cool. And please note, this is at the mercy of ""the cloud"" and doesn't play off line music on your phone, at least from my experience.",0.727272727272727,"positive"
5,"Gina B.","March 16, 2017","I really enjoy my Echo Dot, I added unlimited music from Amazon and my whole family is now a part of the Alexa action! My sister purchased her own and takes it with her on vacation. Alexa is now part of our family! We love her!",1,"positive"
5,"D. M. Kilgore","March 8, 2017","I'm loving my little Echo and I think it's a lot of fun. My son loves it as well. Probably going to have to get him his own. It's great for most things, could use some work with knowing more answers instead of sending you to wiki to find out for yourself. ;)",0.875,"positive"
5,"LaurenGray","December 31, 2016","Perfect product!! Amazon totally out did themselves with the Echo Dot!! I actually purchased this item as a gift for myself. And, I couldn't be more thrilled. I knew it was going to be great, but I was blown away with all the features. Amazon music on the Echo Dot is life changing. I can listen to over a million songs, just with simple voice commands. The alarm feature is super helpful. I use it as a timer for cooking or a wake up from a fast power nap. I never have to worry about missing another event in my calander on days off. Anything I can think of it has an anwer for. I love how it shows all of my questions on the app as well. This truly has made my life so much easier!!",0.818181818181818,"positive"
4,"The skinny...","January 2, 2017","They work. Amazon benefits from it. So much so they should be free. Free market, I still bought them. BUT ONLY ON SALE. I have a huge list of improvements they could make, but they probably will as they are all software issues not hardware problems. I am kinda dumbfounded as to why they haven't dine some simple things like different voices, stacking commands.. Surely that will come. If they put a new version out that does that stuff..it will only be because of the software in the servers. THEY WILL LOSE ME AS A CUSTOMER IF THEY PULL THAT. This has all it needs to do anything voice connected already. If they go ""Apple""..they can go the Apple route. For now, I like them.",0.727272727272727,"positive"
5,"Amazon Customer","October 28, 2016","Super cool device; we still have a lot to explore but just the news and weather updates (and the ability to set timers) are reason enough for me to like it.  Streaming music, podcasts, sports are all exciting functions too.  Looking forward to learning how to use it more everyday.",1,"positive"
4,"Renn","March 1, 2017","Really good product. Especially the unlimited music. The one issue is you have to ask for certain things, like the soundtrack to a movie, in a specific way. Otherwise, she starts playing something completely different than what you asked for.",0.75,"positive"
5,"S. Subramanian","December 3, 2016","I thought it on sale during back Friday and got it delivered today. I was not sure I will like it but wanted to give it try anyways and if I don't like it my adult son said he doesn't mind take it :)It was very easy to set it up and started using it right away. I have prime membership so asked Alexa to play songs and also tried few basic questions like weather etc. The response is instantaneous and is amazing. I am so far getting a big kick out of quick responses from alexa and I think I will keep it :)As many reviewers mentioned connecting to an external speaker provides better quality of sound. The built in speaker is not bad either. I tried both ways and I like it both.",0.888888888888889,"positive"
5,"MICHAEL GDULA","January 13, 2017","Bought a 6 pack for Cristmas gifts. Of course, 1 was for me. Everyone that got one loves her. Even quickly earned my own wife acceptance factor. One regret is that compatible battery packs cost as much as the appliance. Wish the IFTT development were as easy as Arduino, not being a real developer and all that. Having done some r&d in the 70's on home automation, this is an awesome appliance. Looking for cost push to overcome some of the more quickly integratable peripherals to come about. $200 thermostats are a rip. I forecast a $20 bass boost/ battery cylinder (or another unique shape) that Dot sits on top of - or recessed into - will sell gazillions.Enjoy yours, YMMV.",0.75,"positive"
3,"R","March 16, 2017","Works as expected. I would like to see Alexa understand and respond to contextual speech as other platforms do now.  You have to be extremely straight forward and literal with this product.  Connecting devices is extremely easy. Would recommend for the price!",1,"positive"
5,"Dawn Thompson","November 12, 2016","Haven't used it yet as it is a gift however, if it is anything like the Echo which I am sure it is, it will be amazing!  The price is amazing as well!!!!Update:  Everyone in my family who received this as a gift (5) have absolutely LOVED it!!!  It is as amazing as the Echo itself!  My daughter also wirelessly through Alexa connected hers to her tall blue tooth speaker tower and it is fantastic!  I recommend this highly and I love my Echo so that's saying something.  If you are thinking about an echo but don't want to spend that much--or for a gift for someone, than the Dot is a perfect gift!  Also, we have two dots currently in my house along with an Echo and they don't interfere with each other in any way.",0.9,"positive"
5,"MacGirl","March 5, 2017","Love the Echo Dot - I purchased a couple  for the bedrooms .  I have the regular Echo so I was familiar with how to use it.  I use it all the time to set alarms, listen to music, etc. It's a great little device and doesn't use much space on the night stand.",1,"positive"
5,"Alex Mishkovsky","February 6, 2017","I now have four Dots in the house... love them, only wish the Alexa app on my older Samsung phone was faster to respond, but the Dots are great!!! Voice recognition across a noisy room is awesome (TV or music with others talking).Use extensively for creating shopping lists (from Kitchen) and to do's from everywhere else.It needs Dot to Dot to Echo skills so you could use it as a broadcast or house intercom.",0.8,"positive"
5,"David M","December 27, 2016","Great product.  Does everything I ask of it.  It easily understands and answers my voice.  It has given me proper responses to questions I ask her.  It is small and compact and doesn't get in the way.  The volume is good and you can voice set the amount of volume you want.  You can make her louder or softer.  I have given it commands from across the room and it can pick up my voice and give me an answer.  I recommend this product!",0.857142857142857,"positive"
3,"JDean86","March 30, 2017","Slowly getting into the connected home thing. Alexa isn't really as useful for me as I thought she'd be. I often forget she's even there. Most of the time when I ask it things she'll stop responding mid sentence. Not sure if it's the WiFi or an issue on her side. I do see big potential in the future. I just don't know if I'm the right... Consumer. It is a neat novelty.",0.666666666666667,"positive"
4,"Christopher Harden","April 3, 2017","A nice companion on my desk as I work from home.",1,"positive"
4,"Amazon Customer","April 4, 2017","I like it so far...I am learning all the things it can do",1,"positive"
5,"Ryan c garcia","March 4, 2017","It's great I got for my 6 old daughter so she can listen to her music with a re built playlist I made for her. It was reads her story when she ask and shel love ask jokes and questions.",1,"positive"
5,"Robin H Staley","March 3, 2017","One of the best things to have have the Bose wireless speaker the best combo",1,"positive"
5,"James T.","March 12, 2017","Very pleased with my purchase.  Had to buy a second one.",1,"positive"
5,"Kindle Customer","January 20, 2017","Great extension of the echo for another part of the house",1,"positive"
4,"Hannah Martin","March 24, 2017","Pretty satisfied with our Alexa/dot. Wish she knew more answers to questions we ask, but all other functions work well. Timer, music, checks weather, play games with her.",1,"positive"
5,"Trenton E Kaufmann","March 24, 2017","Easy for my wife to use.  Paired with Bluetooth speaker, great combo.",1,"positive"
5,"Ann Morales","March 9, 2017","Love my Alexa and two Dots. They respond well to my voice and are very entertaining.",1,"positive"
5,"Carey Hackett","March 22, 2017","Love Alexa so wonderful having her around!",1,"positive"
5,"Alexis","March 6, 2017","Best thing I ever got! I really enjoy all the apps you enable. It's like the new clock-radio of the future.👍😅",1,"positive"
5,"Amazon Customer","March 19, 2017","Definitely a must have for any house. Useful for many daily purposes and is a vital tool for anyone with a smarthouse.",1,"positive"
5,"Carl Bellegia","March 13, 2017","My 3rd Echo, 2 dots and one full size, love 'em",1,"positive"
5,"Peter Downey","March 16, 2017","Great item. Pairs well with the main echo unit.",1,"positive"
5,"ElderGatesman","March 12, 2017","We bought four.  They are in use and working fine.",1,"positive"
5,"Tonya T","March 17, 2017","We love our dot! I don't know how we lived without it before!",1,"positive"
5,"Catherine Maher","March 5, 2017","I can't believe how useful this is. Especially with disabled individuals. It has a great speaker, and it was much smaller than I anticipated.",0.666666666666667,"positive"
5,"Bomberpilot13","March 8, 2017","Fabulous product.  Great to have the mobility.",1,"positive"
5,"CJJ","March 23, 2017","Love it. It's great. Everyone should have one.",1,"positive"
5,"LoneWolfWithin","April 1, 2017","Item is as described. No issues or complaints.",0,"negative"
5,"Amazon Customer","March 21, 2017","First day, a fun grown up toy. Pretty smart, too.",1,"positive"
5,"Colby Shifflett","March 8, 2017","Love the echo and the echo dot.  Echo's are awesome",1,"positive"
5,"sarkazz","October 27, 2016","I love it!!! took me a lil while to set up but its awesome!!!",1,"positive"
2,"antonio","April 4, 2017","Disappointed that you can't have the dot connected with the echo and play simultaneously. Boo",0,"negative"
4,"Abhijit K. Kulkarni","March 29, 2017","fun device. easy to use. its ability to hear you from a distance is really good",1,"positive"
3,"Desmond","March 30, 2017","I thought that this device could do moreI am disappointed",0,"negative"
5,"Cheryl","March 23, 2017","Interesting.  I maybe missing something but what else does she do besides the weather, radio, and order from Amazon.",1,"positive"
5,"Christiana","December 1, 2016","I just started using the echo dot and love it. Does what I was looking for and is small stylish and functional! Win win for me. Easy set up and voice commands are heard correctly ;)",0.875,"positive"
5,"Compute","March 24, 2017","I have had this product for a little over 2 months and am still finding new things that it can do.  LOVE, LOVE, LOVE IT.  Use it daily, especially with my TV, which has a smart hub from Harmony.  Wonderful!  I would give it more than 5 stars if I could.",1,"positive"
4,"Michael S","March 16, 2017","The microphone has worked well.  Mainly use it as a bluetooth speaker, timer, the occasional question, and for reminders.  It works well, but we don't use it as much as I thought we would.  The things we do use the Echo dot for are useful and work well.Like it",1,"positive"
4,"Joy","March 10, 2017","Echo Dot is a fun and useful item.  Bought this for my husband for Christmas and he uses it every day for his to do list, music, and answers to questions.  It 's quick and easy to get answers.  My daughter also bought one for us so I have one too and sometimes forget how helpful it can be.",1,"positive"
5,"James S","February 8, 2017","I love it.  I have two in my house one for each floor.  The music, the timers, the updates.  Alexa will change your life and it is a must for any smart home.  I am still amazed by their music selection.  Updates are fast and improvements constant with these.  Everyone should have one.For those of us who don't like it ""listening"" it only activates when the wake phrase is mentioned and quickly turns off afterward.",1,"positive"
5,"Panther","March 31, 2017","Love it - Highly recommend adding amazon music.Kids love talking to Alexa - and I have it connected to my bluetooth speakers- we rock out all the time, add items to lists.I have started developing some services for it - and it works perfectly!",1,"positive"
4,"thewizard","March 16, 2017","Needs some work disconnect from internet daily I have 100mbs speeds and fiber so it is not my Internet. Needs to add more skills it 8s a work in progress towards a great product I will be buying 2 more for my home schooled children to keep them on task.",1,"positive"
3,"Robert J Apida","December 28, 2016","The Echo Dot is the neatest thing since sliced bread.  But the app does not work, so, you cannot get the Dot to do all the neat things it is billed to do.  Amazon give crappy customer support.  To the point, if your purchase goes well you win but if your purchase goes south you are SOL.  I am to the point of not renewing my Prime membership and canceling my Amazon Music.  Why should I support Amazon if they do not support me?",0.888888888888889,"positive"
5,"R. Thompson","November 3, 2016","This is the best $50 I have spent lately.  A breeze to hook up (Really almost does it automatically).  This is the closest thing to AI (Artificial Intelligence) I can imagine.  If you have an Amazon Prime account and subscribe to ""Music Unlimited"" you will never have to buy a CD again!!  Alexa can answer almost anything that you want to know.  There are many websites and articles teaching you how to use it and how to find the thousands of ""Easter Eggs""  (humor).  My day is started with a smile just by saying ""Alexa......Good Morning""  Her responses are always informative and humorous.  I have shown it to only 2 people so far, and both are going to purchase one.",1,"positive"
5,"Trentz","January 14, 2017","I love the dot. I think everyone should have one in their bedroom. I asked Alexa to set an alarm for every weekday at 5:27 and she does exactly that. I turn off the alarm manually as not to wake up my wife.When we go to bed, I ask the dot to play some nice classical romantic music and it's soothing and puts me to sleep. I hooked up a wemo switch to the bedroom lamp and I turn it on and off by asking Alexa. If I get too cold in the middle of the night all I gotta do is ask her to turn up my thermostat. I have an echo in the living room but honestly, the dot gets most of the action.If you are itching to try it, try the dot first. You won't be disappointed.",0.375,"negative"
4,"NKit-Kat","January 17, 2017","Still getting used to using this little dot but I haven't had any issues with it.  The speaker is fine for me, I don't have to yell at it to be heard, volume variation is good, Alexa app works well with it.If I had a wish for it, it would be to have batteries to go along w/the plug so if you wanted to have it somewhere for awhile where there was no outlet you could still use it (and yes, I know I could plug it into a portable charger but sometimes you don't want to feel like a pack mule when doing things around the house and yard).  I cannot compare it to say 1st gen since this is the first one I've owned but, to me, this is a nifty little puck to have about.",0.875,"positive"
5,"Downing Bethune","October 24, 2016","I was one of the first to buy the Amazon Echo, which we keep in the kitchen.  We use it mostly for listening to NPR in the mornings and evenings, for weather reports and as a kitchen timer.  I only rarely listen to music on it because of the speakers' inherent limitations.So when the Dot was first released, I jumped on it and bought one for the bedroom.  Again, mostly for NPR and weather reports and as an alarm clock.  The Dot's speaker is even more limited than the Echo's, so we never play music on it.Still I enjoyed the Dot enough that when Amazon released the 2G edition I picked up two, one for the home office and the other for my office.Fun little gadget.",0.5,"netural"
4,"Solo Harry","December 27, 2016","Very happy overall; but you have to know exactly what to say to get Alexa to play the music you want. Specifically, when I say ""Alexa, play Beethoven's Fifth Symphony"", Alexa doesn't play the entire symphony; it (she) picks a single track which is not the first movement. I found that to get it (her) to play the entire symphony in correct movement order, I need to say ""Alexa, play THE ALBUM Beethoven's Fifth Symphony"". I found this out by accident, in a response to some support question somewhere, but I haven't seen this documented anywhere. Now that I know to use this phrase, I can get Alexa to play an entire album, whether classical, jazz, or rock.",1,"positive"
5,"W. J. Mearns","December 10, 2016","i'm really impressed! I'm no techie but set up was quite easy and once done no further messing about was necessary. I have had it less than a week but can already see many potential uses. I mean 'useful' uses, not just a toy or 'fun value' at all! The built in speaker is better than I thought it might be...not brilliant of course but not like a tin can either!  I may well get a blue tooth speaker down the line but there is no hurry. The link to my phone app is likewise impressive and the range of 'skills' on tap is quite comprehensive, but you only need to access the ones you want!  I have pre ordered the battery base to increase portability. Very good value for money!",0.916666666666667,"positive"
5,"Timmy Lee","January 1, 2017","I was skeptical when purchasing this at first but with the price you cant turn it down. Once I got it I immediately turned it on and it was so easy to set up that within a few minutes I was asking what the weather was and the latest news! I also pay for amazon prime every year so it makes it worth it, without prime probably not. Also if you don't have spotify prime its of no use to you as well. When comparing it to the google SI I lean more towards google, however I own the Dot and not the google SI and also I spent a third of the price. So to sum this all up, if you pay for prime it is great, if you don't pay for prime, then it probably is not the device for you.",0.833333333333333,"positive"
1,"Q38","January 18, 2017","Alexa App does not function on Google pixel C tablet. You can down load the App, but, when you open it all you get is a nice white screen. Amazon tech support is working the issue with the developer. The tech call back I got said ""turn off and turn on wifi"". Come on guys my dog knew to try that first! Google tech support indicated it is a developer issue and non function with the pixel c tablet. I did try it on an iPad and iPhone. Works on those. Fixes on the web for android phone issue but no fixes for android pixel c tablet. At the moment a nice paper weight. Please help if got this to work on your pixel c tablet. I will update review if this gets fixed.",0.666666666666667,"positive"
5,"Jim","November 27, 2016","We've only had the echo dot for about a day and have been pleasantly surprised.  Kudos to the mic array and design.  Some good technology built into this device.  The echo picks up voices, accurately, from a surprising distance.  I purchase a couple of wemo outles and have a Bluetooth speaker paired with wemo.  Works great.  You can activate more ""skills"" on Alexa trough the Alexa app expanding functionality and capability.  The speaker is slightly better than I expected but I still recommend connecting this to a Bluetooth speaker if you're going to listen to a lot of music.  I've read Alexa will be compatible with sonos in 2017 if you have sonos speakers.",1,"positive"
4,"Anthony","November 23, 2016","The echo dot is great to have in your room, it allows you to set reminders and timers/alarms but, also allows you to do more with skills. These are third party applications that can allow Alexa to play games with you, call a lyft, and even send text messages. My only gripe with this device is it's strange tendinces when asking questions, it can answer what is overwatch. But it dosen't know what battlefield is, a strange occurrence. This item is also great with family members as everyone can have an echo dot in their rooms and, have a full amazon echo on the main floor. They are also indipendent meaning you don't have to have the full echo to use the dot. One recommendation I would make is to use a external speaker, the internal one is pretty weak. With this product amazon has shown that is a major contender in the home automation field, and has also shown that they can create a product ecosystem that can combine or be completely indipendent, a truly amazing feat.",0.6,"positive"
5,"J. Persinger","January 7, 2017","Alexa is now a staple in our home!! We like the practicality of her as well as the fun skills that we can add to her. Using the skills that we need and enjoy it makes it very customized to any home or family. Thank you Amazon for a wonderful product!!",1,"positive"
5,"David Budden","February 9, 2017","Bought this for my wife as a birthday gift and we have been enjoying it since.  Easy to operate and fun to use.  Added apps to control smart plugs and thermostats and although the apps could be improved, the Echo Dot performs what is available.  (Hopefully the apps will be updated to allow Alexa to perform more functions.)  I have not owned or heard the original Echo and based on the size, I would assume the sound quality to be superior to the Dot, but even with the smaller speaker, the Dot sound quality is very good.  It is fine when using for background music.  If I want better sound quality, I simply pair with the OOntZ Angle 2 Plus portable Bluetooth speaker.",1,"positive"
5,"Joes girl.","January 21, 2017","This is cool. This is really cool. For those of you that are lonely. Lol. If you own one of these. You won't be lonely anymore. I am always googling something on my phone. Now I just ask Alexa. And If anyone is having app problems. And thinks your wifi is working. Your probably wrong. I purchased Apples Time Capsule. Time Capsule is hands down the only way to go when it comes to wifiing your house. And every single wifi item in my house now works. And work fantastic.But this little dot is fun and fantastic. I'll be back for more. I love gadgets. And I really love gadgets that WORK. And work well. This is the best $50 bucks I have spent in a long time.",0.75,"positive"
3,"Amazon Customer","March 30, 2017","Good product but can't be used to its full potential unless it supports my location outside of US. Also needs to provide support for music providers other than Amazon and Spotify.",1,"positive"
4,"Lori McInerny","March 25, 2017","This product simply great. We didn't know how to program it at first tho. Overall really great product better than seri just remember to get the app.LOL!!!!!",1,"positive"
5,"Rickey hoang","March 20, 2017","This had to be one of the best purchase i made this year! I love it so much i might buy it's older brother im later. Works amazing with the hue bulbs!",1,"positive"
5,"330dolly","April 9, 2017","I love my new echo! It's become my friend!",1,"positive"
5,"E. C. Braxton","March 11, 2017","Love Alexa!  Great for use in the bedroom.",1,"positive"
5,"Kindle Customer","March 24, 2017","Works great. Love to listen to music by pairing with a speaker.",1,"positive"
4,"B-rad","March 14, 2017","Google search repeatedly crush this but there are many positive benefits other than that.",0.666666666666667,"positive"
